inspection_id,unit_id,stage,inspection_date,inspector_id,pass_first_time,defect_id,root_cause_id,supplier_id,rework_required,rework_description,scrapped_at_stage
55f1cb83-f747-4792-b666-d15bcb624948,8541af4f-5dae-4c81-9ac4-b45edbb5e351,Final Assembly,2025-07-29 04:08:56.236854,W002,True,,,,False,,False
1048b4cb-abf6-4770-af35-61c0393ed7cb,8541af4f-5dae-4c81-9ac4-b45edbb5e351,Final QC,2025-07-31 08:25:41.282482,W002,True,,,,False,,False
4e4b6e34-0e10-4efc-b687-209dc03bc80f,338ed819-2e28-450e-9f8d-b1508ad0d9ea,Woodworking,2025-07-20 00:26:00.759717,W002,True,,,,False,,False
53914b61-ecb4-45e5-bbeb-5e8693002b50,338ed819-2e28-450e-9f8d-b1508ad0d9ea,Prep & Fit,2025-07-21 06:46:11.251369,W002,True,,,,False,,False
edfe635a-6c15-42b8-8b43-4ac09149a66b,338ed819-2e28-450e-9f8d-b1508ad0d9ea,Finishing,2025-07-23 09:57:27.507091,W001,True,,,,False,,False
1700353b-9669-4a77-96ba-859198ccfadf,338ed819-2e28-450e-9f8d-b1508ad0d9ea,Final Assembly,2025-07-24 17:54:43.175799,W003,True,,,,False,,False
944f90b0-a2ca-4d2b-b5ea-3fb47467f32a,338ed819-2e28-450e-9f8d-b1508ad0d9ea,Final QC,2025-07-25 07:10:07.367361,W001,True,,,,False,,False
3d1cba29-215b-41ef-bef7-01e48130cb3c,c4b652c0-7d1b-4711-aeb0-d5e10b4f32c5,Woodworking,2025-07-17 20:11:43.591552,W003,True,,,,False,,False
3670e2f7-1e8e-4228-8911-7599c07115cb,c4b652c0-7d1b-4711-aeb0-d5e10b4f32c5,Prep & Fit,2025-07-20 16:30:13.520445,W001,True,,,,False,,False
a26fb2a0-d4d5-49c0-b30f-5186b1cb8051,c4b652c0-7d1b-4711-aeb0-d5e10b4f32c5,Finishing,2025-07-22 14:34:10.975279,W002,True,,,,False,,False
d194f1e2-e94a-455c-9e17-d3a87f59a5c8,c4b652c0-7d1b-4711-aeb0-d5e10b4f32c5,Final Assembly,2025-07-24 08:28:58.220153,W003,True,,,,False,,False
fddb8983-f38b-4f88-9394-70ea61e5fb7f,c4b652c0-7d1b-4711-aeb0-d5e10b4f32c5,Final QC,2025-07-26 22:26:58.505087,W003,True,,,,False,,False
af832813-bcd2-4900-8ab6-d8457429da78,b7865550-5359-4a43-bc53-4025ab478ab7,Woodworking,2025-07-06 23:18:51.084225,W001,True,,,,False,,False
96e34220-c4d1-4a8c-ae00-91962491817e,b7865550-5359-4a43-bc53-4025ab478ab7,Prep & Fit,2025-07-08 08:54:38.989185,W001,True,,,,False,,False
58834c99-2b9d-4bde-9d23-9fbd26c0b076,b7865550-5359-4a43-bc53-4025ab478ab7,Finishing,2025-07-11 01:56:40.657902,W003,True,,,,False,,False
82b52fe7-c384-486e-b3ce-0772b27a705e,b7865550-5359-4a43-bc53-4025ab478ab7,Final Assembly,2025-07-12 10:50:53.879048,W002,True,,,,False,,False
35d17e0d-dc3f-49e7-868f-f03368210b20,b7865550-5359-4a43-bc53-4025ab478ab7,Final QC,2025-07-14 04:06:31.833752,W002,True,,,,False,,False
666780c6-5c6b-4d60-8d96-a88fbffff528,a29521c1-9444-4be5-a57c-88f59bd43b54,Woodworking,2025-07-20 04:45:35.664263,W003,True,,,,False,,False
6709f4b1-cfde-4402-9d88-cdc14ca77750,a29521c1-9444-4be5-a57c-88f59bd43b54,Prep & Fit,2025-07-21 08:41:50.613063,W003,True,,,,False,,False
7a2c6b06-71ef-4a03-bee5-a2f8aaa524b9,a29521c1-9444-4be5-a57c-88f59bd43b54,Finishing,2025-07-22 17:01:27.168362,W001,True,,,,False,,False
55c364b3-c584-4c9e-a24d-f8eae95ae27b,a29521c1-9444-4be5-a57c-88f59bd43b54,Final Assembly,2025-07-23 07:43:25.707967,W001,True,,,,False,,False
a174fb69-4883-4b0b-af19-499897d28932,a29521c1-9444-4be5-a57c-88f59bd43b54,Final QC,2025-07-25 02:32:49.880935,W002,True,,,,False,,False
171efe30-d33f-443d-8b42-fef2084b5eba,8505bf93-76e5-400a-a488-8cc248b353b8,Woodworking,2025-07-26 21:45:34.563441,W003,True,,,,False,,False
1f86ccda-4dcd-4717-a9c9-3d9cbe1aef6e,8505bf93-76e5-400a-a488-8cc248b353b8,Prep & Fit,2025-07-28 16:01:54.113180,W002,True,,,,False,,False
25f1029d-a406-4621-8767-dc98bc5525d1,8505bf93-76e5-400a-a488-8cc248b353b8,Finishing,2025-07-31 11:03:14.953945,W003,True,,,,False,,False
f7bc9ef4-1c9c-44fe-8ea4-6a8406c1ff20,8505bf93-76e5-400a-a488-8cc248b353b8,Final Assembly,2025-08-02 04:41:25.043367,W002,True,,,,False,,False
4d4fb9da-346b-4160-b9df-03af868d9606,8505bf93-76e5-400a-a488-8cc248b353b8,Final QC,2025-08-03 03:38:16.701741,W003,True,,,,False,,False
96305a04-6b65-4948-a177-1f5f73801491,bdb79fb4-0f12-4379-8d1c-3982166c0235,Woodworking,2025-07-17 18:59:22.536543,W003,True,,,,False,,False
d4a410cc-7220-47d9-b292-1e7da6de2ad5,bdb79fb4-0f12-4379-8d1c-3982166c0235,Prep & Fit,2025-07-20 15:18:05.515622,W002,False,D021,RC016,S020,False,,False
84a01c3e-9ef5-40ce-adfc-2037064d213c,bdb79fb4-0f12-4379-8d1c-3982166c0235,Finishing,2025-07-22 12:26:21.293114,W002,True,,,,False,,False
0809cf0d-1209-42e9-bed4-60cd339428d3,bdb79fb4-0f12-4379-8d1c-3982166c0235,Final Assembly,2025-07-23 08:09:00.089268,W003,True,,,,False,,False
a8ddbf5d-22c9-482c-a755-28ee0852e139,bdb79fb4-0f12-4379-8d1c-3982166c0235,Final QC,2025-07-25 17:59:03.502653,W003,True,,,,False,,False
820c4159-b254-4c25-87fa-c2414397b9ba,5ab19d3c-13d2-4d67-bd83-5fce97c17e84,Woodworking,2025-07-17 22:25:20.765421,W001,True,,,,False,,False
4b5fb772-5fbc-4822-8df9-c3f7ca4d36bc,5ab19d3c-13d2-4d67-bd83-5fce97c17e84,Prep & Fit,2025-07-20 20:05:43.759080,W003,True,,,,False,,False
c1b077ca-5e4c-44b8-b5a3-b777dda2b2ed,5ab19d3c-13d2-4d67-bd83-5fce97c17e84,Finishing,2025-07-22 15:51:50.362588,W002,True,,,,False,,False
6cf812bf-a635-4371-8616-67ae5c265033,5ab19d3c-13d2-4d67-bd83-5fce97c17e84,Final Assembly,2025-07-25 04:42:42.378201,W002,True,,,,False,,False
90589a69-028d-42ba-8dd8-961844e1a22c,5ab19d3c-13d2-4d67-bd83-5fce97c17e84,Final QC,2025-07-27 13:34:18.934131,W001,True,,,,False,,False
f66ec428-8183-4325-a42b-7017c7b5cbee,7ffb23ea-dd76-42ee-a906-cb5ebb71f07b,Woodworking,2025-07-30 15:22:41.906131,W001,True,,,,False,,False
66aeadc2-4ad5-45df-bf85-99fd1337c1cd,7ffb23ea-dd76-42ee-a906-cb5ebb71f07b,Prep & Fit,2025-08-02 08:21:23.746558,W001,True,,,,False,,False
50a3106f-b903-479d-ac70-b5741f177fbc,7ffb23ea-dd76-42ee-a906-cb5ebb71f07b,Finishing,2025-08-03 06:54:36.221894,W001,True,,,,False,,False
1d232f03-fc2a-42fa-b848-fb2cbd405a70,7ffb23ea-dd76-42ee-a906-cb5ebb71f07b,Final Assembly,2025-08-04 10:07:23.879626,W001,True,,,,False,,False
23f13f6d-02cf-4c58-aadf-5f20c1e4b65c,7ffb23ea-dd76-42ee-a906-cb5ebb71f07b,Final QC,2025-08-07 03:10:57.603263,W002,True,,,,False,,False
b7fcef00-8b60-439d-8a19-fc096a786aee,9caf8344-7903-4dce-b853-8db380cd01cf,Woodworking,2025-07-28 23:02:18.060815,W003,True,,,,False,,False
32ee3fbd-32d0-4fe9-a30c-7090a70b443e,9caf8344-7903-4dce-b853-8db380cd01cf,Prep & Fit,2025-07-30 19:14:21.392694,W001,True,,,,False,,False
e8db5406-141b-4b09-8778-d475b043e256,9caf8344-7903-4dce-b853-8db380cd01cf,Finishing,2025-07-31 12:50:59.128012,W001,True,,,,False,,False
ed774b8f-96e4-4e8a-9471-ab2fc8ce64f0,9caf8344-7903-4dce-b853-8db380cd01cf,Final Assembly,2025-08-02 17:01:47.367893,W003,True,,,,False,,False
daa6cd7c-f033-41d6-bad4-0d1614f76063,9caf8344-7903-4dce-b853-8db380cd01cf,Final QC,2025-08-03 13:56:37.847535,W003,True,,,,False,,False
6f40d014-9c22-4b5c-b2e0-390b169eb94d,6e23aaa2-7a6a-48b8-9cb3-82827fc416f7,Woodworking,2025-07-08 21:47:32.095860,W002,True,,,,False,,False
2d016a6b-25c7-4b93-873e-684fb507bb7d,6e23aaa2-7a6a-48b8-9cb3-82827fc416f7,Prep & Fit,2025-07-12 01:00:28.508153,W001,True,,,,False,,False
8b29393e-1a0b-49bd-9655-02a5548e3d17,6e23aaa2-7a6a-48b8-9cb3-82827fc416f7,Finishing,2025-07-12 18:49:49.097141,W001,True,,,,False,,False
460ec0b1-aa88-4f35-b7a9-7005c8fb884a,6e23aaa2-7a6a-48b8-9cb3-82827fc416f7,Final Assembly,2025-07-15 13:59:48.660407,W001,True,,,,False,,False
c5ec87a9-05ce-4637-ba79-6d161ebf6087,6e23aaa2-7a6a-48b8-9cb3-82827fc416f7,Final QC,2025-07-17 04:49:47.686786,W001,True,,,,False,,False
e48bbb4d-9f03-4e20-819c-37116a02eec2,b1171fd9-2fbc-4800-a85b-924ec4a2ddd5,Woodworking,2025-07-17 17:52:49.808456,W002,True,,,,False,,False
3f9d9494-d326-4bbf-8fc9-931aba405e4c,b1171fd9-2fbc-4800-a85b-924ec4a2ddd5,Prep & Fit,2025-07-19 01:08:45.449912,W002,True,,,,False,,False
e6ca169e-85f8-4b98-adb8-e5a19625494d,b1171fd9-2fbc-4800-a85b-924ec4a2ddd5,Finishing,2025-07-20 04:34:17.257084,W002,True,,,,False,,False
942fd308-a022-47dd-baaf-12978f81ebc2,b1171fd9-2fbc-4800-a85b-924ec4a2ddd5,Final Assembly,2025-07-21 08:15:04.068900,W003,True,,,,False,,False
fbce3f3b-b1b5-4eb4-af39-26d1695acbfb,b1171fd9-2fbc-4800-a85b-924ec4a2ddd5,Final QC,2025-07-22 20:45:02.679679,W001,True,,,,False,,False
577af303-6f45-4404-8d28-3cfc1797c752,b5723c04-76c3-4c6f-becd-bfb246d7507c,Woodworking,2025-08-02 20:30:39.256585,W003,True,,,,False,,False
fa314d54-555e-4894-9bf2-b0ebdb9575b0,b5723c04-76c3-4c6f-becd-bfb246d7507c,Prep & Fit,2025-08-04 05:15:36.541766,W002,True,,,,False,,False
87b0b10c-532f-418d-a1be-5dbb358040d1,b5723c04-76c3-4c6f-becd-bfb246d7507c,Finishing,2025-08-07 01:34:54.709102,W002,True,,,,False,,False
1ba90a5c-21ab-46ee-a89c-a34a9c1044e8,b5723c04-76c3-4c6f-becd-bfb246d7507c,Final Assembly,2025-08-09 07:17:35.938991,W001,True,,,,False,,False
25d2b038-655d-4d62-9549-bddbf2a61e11,b5723c04-76c3-4c6f-becd-bfb246d7507c,Final QC,2025-08-10 18:35:30.620561,W003,True,,,,False,,False
3af7293e-bec8-494a-a1f6-c47989a9da50,a7831b9d-bb20-4bce-8eea-7469c2262ff5,Woodworking,2025-07-28 18:04:29.037697,W001,True,,,,False,,False
01524041-8a8f-43f4-aa63-7c9169ce5a3e,a7831b9d-bb20-4bce-8eea-7469c2262ff5,Prep & Fit,2025-07-31 19:49:26.379134,W002,True,,,,False,,False
e145a288-a00c-4af6-89cf-2a20688d1b11,a7831b9d-bb20-4bce-8eea-7469c2262ff5,Finishing,2025-08-02 11:04:48.095449,W001,True,,,,False,,False
a40c4ffb-edcd-48af-b650-7e9f50ad820f,a7831b9d-bb20-4bce-8eea-7469c2262ff5,Final Assembly,2025-08-04 03:35:09.516453,W002,True,,,,False,,False
36b3a636-3d65-4bcb-ac17-e4d3e8304039,a7831b9d-bb20-4bce-8eea-7469c2262ff5,Final QC,2025-08-05 17:37:06.451165,W003,True,,,,False,,False
38b83600-aabc-4044-8243-283b94488ed0,d920d2c0-ec1a-4d55-b9a3-c8dd7db3aafe,Woodworking,2025-07-03 05:31:28.041615,W003,True,,,,False,,False
a1eaf2ec-aa88-442e-a881-821c34f735d6,d920d2c0-ec1a-4d55-b9a3-c8dd7db3aafe,Prep & Fit,2025-07-04 12:37:00.373605,W003,True,,,,False,,False
304b4464-edbd-4b9a-bcf6-a2ef758f9c7f,d920d2c0-ec1a-4d55-b9a3-c8dd7db3aafe,Finishing,2025-07-07 02:28:57.579071,W001,True,,,,False,,False
1fc110ac-c0f0-4641-8c76-85cd84e97e8b,d920d2c0-ec1a-4d55-b9a3-c8dd7db3aafe,Final Assembly,2025-07-09 16:04:51.067618,W001,True,,,,False,,False
23f01976-17d3-4888-9e63-46b78e341a66,d920d2c0-ec1a-4d55-b9a3-c8dd7db3aafe,Final QC,2025-07-10 06:33:40.519523,W001,True,,,,False,,False
d06c570e-00e6-403e-862f-813cf9813997,90c7cf1b-85d2-439d-bf74-b096a95d3c7d,Woodworking,2025-07-27 11:17:59.145143,W001,True,,,,False,,False
215a9bf4-56e7-402e-a3f2-272f97c10910,90c7cf1b-85d2-439d-bf74-b096a95d3c7d,Prep & Fit,2025-07-29 12:29:17.071499,W001,True,,,,False,,False
62d7315a-dad6-48f8-a22f-05099f85590e,90c7cf1b-85d2-439d-bf74-b096a95d3c7d,Finishing,2025-07-31 13:16:06.172312,W002,True,,,,False,,False
83d929cb-6271-4919-81f7-460b006dbe92,90c7cf1b-85d2-439d-bf74-b096a95d3c7d,Final Assembly,2025-08-01 15:30:34.207399,W002,True,,,,False,,False
aa2852e9-0b3a-469e-8854-eef9999f54af,90c7cf1b-85d2-439d-bf74-b096a95d3c7d,Final QC,2025-08-02 20:02:19.413840,W001,True,,,,False,,False
d387e73f-7ab4-4048-968f-ecc5d358c198,78207537-11d9-49fb-9408-b4d9d915e19a,Woodworking,2025-07-21 17:12:20.350160,W001,True,,,,False,,False
43ccf0cc-884c-4acc-8c84-320bb9de93da,78207537-11d9-49fb-9408-b4d9d915e19a,Prep & Fit,2025-07-23 23:18:58.452708,W001,True,,,,False,,False
3a5d3eb9-be81-4de0-bc87-73adf3162d42,78207537-11d9-49fb-9408-b4d9d915e19a,Finishing,2025-07-26 17:57:31.642610,W001,True,,,,False,,False
846cda4f-fe07-4aa3-99f2-ddbfe982df17,78207537-11d9-49fb-9408-b4d9d915e19a,Final Assembly,2025-07-29 10:58:56.988127,W001,True,,,,False,,False
d001a500-051d-46d3-9c93-f5d6ca5b9b4c,78207537-11d9-49fb-9408-b4d9d915e19a,Final QC,2025-07-30 20:12:22.286690,W001,True,,,,False,,False
98bf17e4-6653-44bc-8ab4-0bb32fd3f8ec,e2ce2dfc-54bf-452b-a465-1dec35b6c7fa,Woodworking,2025-07-27 20:47:44.381562,W002,True,,,,False,,False
82319c8b-08bd-408a-97aa-5c12bb52b019,e2ce2dfc-54bf-452b-a465-1dec35b6c7fa,Prep & Fit,2025-07-29 20:40:40.974831,W002,True,,,,False,,False
f2382f95-caaf-4a0c-bf13-322d15d149d3,e2ce2dfc-54bf-452b-a465-1dec35b6c7fa,Finishing,2025-07-30 20:21:05.733286,W003,True,,,,False,,False
cbe39f36-f447-4ca3-94cf-ed592e8eec31,e2ce2dfc-54bf-452b-a465-1dec35b6c7fa,Final Assembly,2025-08-02 11:40:54.607337,W001,True,,,,False,,False
43a1b06a-0eb8-4958-a46a-3ce1a487939c,e2ce2dfc-54bf-452b-a465-1dec35b6c7fa,Final QC,2025-08-03 09:37:42.969727,W001,True,,,,False,,False
9fa0fb29-ae69-48cc-bd0e-62bea4951841,eff33d3b-07ca-490b-87c2-d43b6b23d120,Woodworking,2025-07-09 10:48:35.148417,W002,True,,,,False,,False
f1eddbd3-7492-4269-a2ca-a16c826fdf78,eff33d3b-07ca-490b-87c2-d43b6b23d120,Prep & Fit,2025-07-10 19:50:09.401467,W001,True,,,,False,,False
1d464d75-091b-455a-8a9f-efa83e6b7e56,eff33d3b-07ca-490b-87c2-d43b6b23d120,Finishing,2025-07-11 22:03:53.241644,W001,True,,,,False,,False
41af4ba6-bb35-4bc2-a877-b451e252eb9f,eff33d3b-07ca-490b-87c2-d43b6b23d120,Final Assembly,2025-07-13 12:28:54.575257,W001,True,,,,False,,False
4c6d9ac2-8a9c-45b7-afd6-4192efea2f0e,eff33d3b-07ca-490b-87c2-d43b6b23d120,Final QC,2025-07-16 08:03:48.055606,W001,True,,,,False,,False
b569d647-e241-4f20-91ed-e864407960aa,ae58651e-4f01-4f73-997d-d06a851ce567,Woodworking,2025-07-13 06:22:50.660307,W001,True,,,,False,,False
0527df41-67f0-49ef-984a-473e99081928,ae58651e-4f01-4f73-997d-d06a851ce567,Prep & Fit,2025-07-16 06:19:19.158087,W002,True,,,,False,,False
ade2eb27-091d-4517-aa0e-bcf499529586,ae58651e-4f01-4f73-997d-d06a851ce567,Finishing,2025-07-17 07:48:10.305838,W001,True,,,,False,,False
9f73a06b-117f-4787-8c94-3296b5ccc8b4,ae58651e-4f01-4f73-997d-d06a851ce567,Final Assembly,2025-07-19 12:10:14.695894,W003,True,,,,False,,False
236fabdb-d8f6-4520-8832-3c6901596cba,ae58651e-4f01-4f73-997d-d06a851ce567,Final QC,2025-07-21 03:44:44.352898,W003,True,,,,False,,False
80b77a93-04fa-4d51-970a-6e52d602a8dc,58974331-fa8e-4841-bd39-a5f90e698b0c,Woodworking,2025-07-12 01:19:47.735857,W003,True,,,,False,,False
f25f35a5-5bfd-4079-bc5f-51efc9733e9b,58974331-fa8e-4841-bd39-a5f90e698b0c,Prep & Fit,2025-07-12 22:05:56.189333,W001,True,,,,False,,False
2e66a9ba-6971-472f-b0ec-4072bbd0cdc1,58974331-fa8e-4841-bd39-a5f90e698b0c,Finishing,2025-07-14 02:14:33.731783,W001,True,,,,False,,False
b97a32fa-49df-4a4e-918a-c65146ff2791,58974331-fa8e-4841-bd39-a5f90e698b0c,Final Assembly,2025-07-14 16:12:54.135037,W002,True,,,,False,,False
30b8ac36-22f6-47a3-b77f-f8aeeb896ba4,58974331-fa8e-4841-bd39-a5f90e698b0c,Final QC,2025-07-15 20:53:44.281145,W003,True,,,,False,,False
202d7437-8bdb-4080-82c0-251eb48b952c,2a1cfd44-fb5e-4f76-813b-2d46b3e820a0,Woodworking,2025-07-23 04:51:48.833478,W002,True,,,,False,,False
769ce2be-1784-4627-adc8-9bc213b119b8,2a1cfd44-fb5e-4f76-813b-2d46b3e820a0,Prep & Fit,2025-07-24 19:17:24.954069,W003,True,,,,False,,False
605437d4-1ce6-4c4d-a9f0-fd86e87526d7,2a1cfd44-fb5e-4f76-813b-2d46b3e820a0,Finishing,2025-07-27 12:30:06.261326,W003,True,,,,False,,False
3dc17ed7-a402-46b3-9194-f3fbf17557df,2a1cfd44-fb5e-4f76-813b-2d46b3e820a0,Final Assembly,2025-07-28 09:17:17.602853,W001,True,,,,False,,False
b4be57df-8f1a-45c8-a5bc-dd432683647d,2a1cfd44-fb5e-4f76-813b-2d46b3e820a0,Final QC,2025-07-30 17:47:50.896889,W003,True,,,,False,,False
ff77c06c-9444-4761-9aad-43eacca873b6,124267f3-f1e7-46fe-afa0-4303c040b5a2,Woodworking,2025-07-18 04:05:28.945077,W001,True,,,,False,,False
873aef22-ccb4-4922-a561-d8d6cc97a6b8,124267f3-f1e7-46fe-afa0-4303c040b5a2,Prep & Fit,2025-07-20 07:24:46.115726,W002,True,,,,False,,False
120569be-fd8e-419d-9e3e-f807f75a0f09,124267f3-f1e7-46fe-afa0-4303c040b5a2,Finishing,2025-07-23 04:16:50.452960,W003,True,,,,False,,False
717cdb65-9cfd-4b2d-8de9-0b908be0c5f2,124267f3-f1e7-46fe-afa0-4303c040b5a2,Final Assembly,2025-07-25 08:33:36.335779,W002,True,,,,False,,False
451c53ee-9e60-4c6b-98f3-7e83d0360b7d,124267f3-f1e7-46fe-afa0-4303c040b5a2,Final QC,2025-07-26 23:44:27.945487,W003,True,,,,False,,False
b6d45f11-29a3-4abf-a098-c6629e3fc3ce,abe7b09e-5074-47dc-b57f-2ba7d3492df1,Woodworking,2025-07-13 21:34:25.384036,W001,True,,,,False,,False
e094ab3c-07cc-4d3f-95b9-5a0094b44cea,abe7b09e-5074-47dc-b57f-2ba7d3492df1,Prep & Fit,2025-07-15 18:58:46.710493,W003,True,,,,False,,False
7cdefb41-acbb-48c5-835c-cb7d95ef41c8,abe7b09e-5074-47dc-b57f-2ba7d3492df1,Finishing,2025-07-18 04:59:45.116570,W002,True,,,,False,,False
8f6ada6b-6264-413c-9214-b6258752a498,abe7b09e-5074-47dc-b57f-2ba7d3492df1,Final Assembly,2025-07-20 19:17:02.400852,W003,True,,,,False,,False
f025a6e2-0a3a-452c-87a0-5fb91bde85af,abe7b09e-5074-47dc-b57f-2ba7d3492df1,Final QC,2025-07-23 04:49:53.010271,W002,True,,,,False,,False
86a7665b-8884-492d-916f-ac6038346261,635fed8c-e420-445e-92dc-f4ffe49b01f1,Woodworking,2025-08-01 17:32:50.790022,W003,True,,,,False,,False
793b4464-ec29-483e-b7da-89a65f79a8dd,635fed8c-e420-445e-92dc-f4ffe49b01f1,Prep & Fit,2025-08-03 18:21:31.203920,W002,True,,,,False,,False
0a022e37-3351-42d2-87de-d14042dd8c64,635fed8c-e420-445e-92dc-f4ffe49b01f1,Finishing,2025-08-04 17:38:03.746832,W003,True,,,,False,,False
ed5c9bdd-f4c8-40c2-b8e6-658cbf7eb92a,635fed8c-e420-445e-92dc-f4ffe49b01f1,Final Assembly,2025-08-06 06:40:33.908613,W003,True,,,,False,,False
f0cab51e-7edd-4cd6-9ed6-b1df4084e7c4,635fed8c-e420-445e-92dc-f4ffe49b01f1,Final QC,2025-08-08 05:05:01.604317,W001,True,,,,False,,False
578cf1bd-2aeb-4ad9-a873-f7cd7853e6c4,fe9aa436-acad-4c78-a9d1-65bd8519e3e5,Woodworking,2025-07-04 12:50:06.505993,W001,True,,,,False,,False
c9f94df6-1ce8-4f5d-9a57-fa1435f2f5b6,fe9aa436-acad-4c78-a9d1-65bd8519e3e5,Prep & Fit,2025-07-05 21:22:37.710991,W001,True,,,,False,,False
c7a1d4e5-c8ce-4df3-bf13-db048e61a761,fe9aa436-acad-4c78-a9d1-65bd8519e3e5,Finishing,2025-07-08 01:10:14.465529,W002,True,,,,False,,False
67092935-411a-4edd-942f-e1781acfb178,fe9aa436-acad-4c78-a9d1-65bd8519e3e5,Final Assembly,2025-07-10 05:07:12.914520,W001,True,,,,False,,False
53d2f453-002a-49a5-b30b-43dde8ef1935,fe9aa436-acad-4c78-a9d1-65bd8519e3e5,Final QC,2025-07-11 21:06:40.661090,W002,True,,,,False,,False
173f294d-5f20-4f13-8951-030870bc7571,62cba03e-8cf3-4d64-989c-6a8f85d4411a,Woodworking,2025-07-09 02:46:22.814404,W001,True,,,,False,,False
0014aa5e-4079-4761-89da-11776be3580b,62cba03e-8cf3-4d64-989c-6a8f85d4411a,Prep & Fit,2025-07-09 21:00:07.189039,W002,True,,,,False,,False
e86d3fe2-6fc4-45dd-b14d-49012be4372d,62cba03e-8cf3-4d64-989c-6a8f85d4411a,Finishing,2025-07-11 23:04:22.799681,W001,True,,,,False,,False
baabbc3f-5c8b-4166-8aa3-22c99caf800b,62cba03e-8cf3-4d64-989c-6a8f85d4411a,Final Assembly,2025-07-14 11:59:17.431954,W003,True,,,,False,,False
db4949a3-834f-4aa6-838c-0ef8fc74c124,62cba03e-8cf3-4d64-989c-6a8f85d4411a,Final QC,2025-07-15 18:46:36.685032,W001,True,,,,False,,False
61fe5ec7-6732-400a-9e75-a55739001227,6a085f4c-8e4d-419f-8d99-3e594733cf6f,Woodworking,2025-07-15 07:33:26.582513,W002,True,,,,False,,False
6f0375b9-ad8b-4fc5-89a8-107113f2d9af,6a085f4c-8e4d-419f-8d99-3e594733cf6f,Prep & Fit,2025-07-16 00:23:36.935026,W003,True,,,,False,,False
e3b493c6-6d6e-4d7f-919e-47e9a3ed52f7,6a085f4c-8e4d-419f-8d99-3e594733cf6f,Finishing,2025-07-17 17:06:05.274704,W002,True,,,,False,,False
a1c787f3-ada5-47ce-a5da-02af9e09f9de,6a085f4c-8e4d-419f-8d99-3e594733cf6f,Final Assembly,2025-07-20 06:19:37.260924,W003,True,,,,False,,False
27385c1e-89bc-479c-8eae-c8b3b981d7e2,6a085f4c-8e4d-419f-8d99-3e594733cf6f,Final QC,2025-07-21 02:31:23.004570,W002,True,,,,False,,False
631817ec-d6ba-4160-a67a-128d9a0b3e61,93354f12-d845-40b4-b5d8-8014a5744c5f,Woodworking,2025-07-08 00:11:53.975842,W003,True,,,,False,,False
3b589920-80b2-4ab9-8410-6a49e3cfbc0f,93354f12-d845-40b4-b5d8-8014a5744c5f,Prep & Fit,2025-07-09 15:19:17.120195,W003,True,,,,False,,False
23d2ff8a-69ec-4baf-a6b9-92ff691b12be,93354f12-d845-40b4-b5d8-8014a5744c5f,Finishing,2025-07-10 18:08:33.369894,W002,True,,,,False,,False
97191d1d-ac1b-44d0-ab20-1284197a7199,93354f12-d845-40b4-b5d8-8014a5744c5f,Final Assembly,2025-07-13 21:40:08.998822,W001,True,,,,False,,False
d0e1d4d5-3638-4467-90bc-6f27ee9ceddf,93354f12-d845-40b4-b5d8-8014a5744c5f,Final QC,2025-07-16 10:19:04.345443,W002,True,,,,False,,False
b294113e-c70a-4fa1-bd8b-92674d5aad1f,84060914-0eed-4c2b-b342-5f52646f995c,Woodworking,2025-07-12 04:42:36.362847,W001,True,,,,False,,False
54495a7a-ea17-4fa1-93c1-9878614a5ed3,84060914-0eed-4c2b-b342-5f52646f995c,Prep & Fit,2025-07-13 06:18:36.724131,W003,True,,,,False,,False
aea941f8-d3e1-4821-b1be-9c62a721c052,84060914-0eed-4c2b-b342-5f52646f995c,Finishing,2025-07-16 03:05:21.183211,W003,True,,,,False,,False
1a535f3e-1769-4b0b-8a2a-83eede5e1669,84060914-0eed-4c2b-b342-5f52646f995c,Final Assembly,2025-07-17 22:21:59.896888,W002,True,,,,False,,False
bc2a5eab-27d8-42f2-ba91-3a2b728bf49a,84060914-0eed-4c2b-b342-5f52646f995c,Final QC,2025-07-20 18:36:30.266279,W001,True,,,,False,,False
e165fec7-edc7-4750-b108-9a0f6120807f,544d32ae-9fb2-46ae-a787-c749bd8c49f1,Woodworking,2025-07-13 05:27:40.840482,W001,True,,,,False,,False
76d471e2-544e-4f82-b8d3-da92d73da56a,544d32ae-9fb2-46ae-a787-c749bd8c49f1,Prep & Fit,2025-07-16 09:41:06.873703,W002,True,,,,False,,False
dd7cae41-0f5c-4718-aaf1-4f7a3172db62,544d32ae-9fb2-46ae-a787-c749bd8c49f1,Finishing,2025-07-18 06:48:43.493058,W001,True,,,,False,,False
51df8b6e-5eba-4ce1-ab3d-43220c785220,544d32ae-9fb2-46ae-a787-c749bd8c49f1,Final Assembly,2025-07-19 08:20:18.018640,W001,True,,,,False,,False
b74ff62f-266b-434a-9237-0977d622616d,544d32ae-9fb2-46ae-a787-c749bd8c49f1,Final QC,2025-07-20 11:49:56.225347,W002,True,,,,False,,False
abf7ff18-3b0c-4d9c-b63e-005091a0f269,8dbc9044-95b3-429f-86ab-2a18b1677877,Woodworking,2025-07-27 04:36:49.948068,W001,True,,,,False,,False
174dd560-7386-4c43-95c3-aed3e8b8cf7a,8dbc9044-95b3-429f-86ab-2a18b1677877,Prep & Fit,2025-07-28 11:13:36.013107,W003,True,,,,False,,False
